"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"1hop-NamedPizza_LaReine_71_LaReine_71-LaReine_71-hasIngredient-HamTopping_dynamic_1-BIN","NamedPizza_LaReine_71",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_71> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#HamTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_LaReine_71_LaReine_71-LaReine_71-hasIngredient-LaReine_71-NEG-BIN","NamedPizza_LaReine_71",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_71> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#LaReine_71> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_LaReine_71_LaReine_71-LaReine_71-hasTopping-HamTopping_dynamic_1-BIN","NamedPizza_LaReine_71",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_71> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#HamTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_LaReine_71_LaReine_71-LaReine_71-hasTopping-LaReine_71-NEG-BIN","NamedPizza_LaReine_71",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_71> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#LaReine_71> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-rdf:type-Food-BIN","NamedPizza_Margherita_12",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-rdf:type-American-NEG-BIN","NamedPizza_Margherita_12",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-rdf:type-MC","NamedPizza_Margherita_12",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_12",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-hasTopping-Margherita_12-NEG-BIN","NamedPizza_Margherita_12",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_12> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-hasTopping-MC","NamedPizza_Margherita_12",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-hasIngredient-MC","NamedPizza_Margherita_12",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_12",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_12_Margherita_12-Margherita_12-hasIngredient-Margherita_12-NEG-BIN","NamedPizza_Margherita_12",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_12> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_12> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-hasIngredient-MC","NamedPizza_Margherita_144",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-rdf:type-MC","NamedPizza_Margherita_144",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_144",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-hasIngredient-Margherita_144-NEG-BIN","NamedPizza_Margherita_144",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_144> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-hasTopping-MC","NamedPizza_Margherita_144",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-rdf:type-Food-BIN","NamedPizza_Margherita_144",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-rdf:type-American-NEG-BIN","NamedPizza_Margherita_144",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_144",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_144_Margherita_144-Margherita_144-hasTopping-Margherita_144-NEG-BIN","NamedPizza_Margherita_144",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_144> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_144> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-hasTopping-MC","NamedPizza_Margherita_150",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_150",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-hasIngredient-Margherita_150-NEG-BIN","NamedPizza_Margherita_150",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_150> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-hasIngredient-MC","NamedPizza_Margherita_150",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-rdf:type-Food-BIN","NamedPizza_Margherita_150",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-rdf:type-American-NEG-BIN","NamedPizza_Margherita_150",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-rdf:type-MC","NamedPizza_Margherita_150",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_150",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_150_Margherita_150-Margherita_150-hasTopping-Margherita_150-NEG-BIN","NamedPizza_Margherita_150",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_150> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_150> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-rdf:type-Food-BIN","NamedPizza_Margherita_192",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-rdf:type-American-NEG-BIN","NamedPizza_Margherita_192",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-rdf:type-MC","NamedPizza_Margherita_192",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_192",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-hasIngredient-Margherita_192-NEG-BIN","NamedPizza_Margherita_192",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_192> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-hasIngredient-MC","NamedPizza_Margherita_192",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_192",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-hasTopping-Margherita_192-NEG-BIN","NamedPizza_Margherita_192",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_192> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_192_Margherita_192-Margherita_192-hasTopping-MC","NamedPizza_Margherita_192",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_192> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-hasTopping-MC","NamedPizza_Margherita_29",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-rdf:type-MC","NamedPizza_Margherita_29",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_29",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-hasIngredient-Margherita_29-NEG-BIN","NamedPizza_Margherita_29",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_29> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-hasIngredient-MC","NamedPizza_Margherita_29",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_29",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-hasTopping-Margherita_29-NEG-BIN","NamedPizza_Margherita_29",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_29> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-rdf:type-Food-BIN","NamedPizza_Margherita_29",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_29_Margherita_29-Margherita_29-rdf:type-American-NEG-BIN","NamedPizza_Margherita_29",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_29> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-rdf:type-MC","NamedPizza_Margherita_31",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_31",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-hasTopping-Margherita_31-NEG-BIN","NamedPizza_Margherita_31",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_31> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-hasTopping-MC","NamedPizza_Margherita_31",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-hasIngredient-MC","NamedPizza_Margherita_31",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-rdf:type-Food-BIN","NamedPizza_Margherita_31",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-rdf:type-American-NEG-BIN","NamedPizza_Margherita_31",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_31",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_31_Margherita_31-Margherita_31-hasIngredient-Margherita_31-NEG-BIN","NamedPizza_Margherita_31",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_31> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_31> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-hasIngredient-MC","NamedPizza_Margherita_73",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-rdf:type-Food-BIN","NamedPizza_Margherita_73",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-rdf:type-American-NEG-BIN","NamedPizza_Margherita_73",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-rdf:type-MC","NamedPizza_Margherita_73",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-hasTopping-MC","NamedPizza_Margherita_73",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_73",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-hasTopping-Margherita_73-NEG-BIN","NamedPizza_Margherita_73",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_73> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_73",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_73_Margherita_73-Margherita_73-hasIngredient-Margherita_73-NEG-BIN","NamedPizza_Margherita_73",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_73> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_73> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-rdf:type-MC","NamedPizza_Margherita_77",117,3,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-hasIngredient-MC","NamedPizza_Margherita_77",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_77",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-hasTopping-Margherita_77-NEG-BIN","NamedPizza_Margherita_77",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Margherita_77> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-hasTopping-MC","NamedPizza_Margherita_77",117,3,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-rdf:type-Food-BIN","NamedPizza_Margherita_77",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-rdf:type-American-NEG-BIN","NamedPizza_Margherita_77",117,3,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Margherita_77",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Margherita_77_Margherita_77-Margherita_77-hasIngredient-Margherita_77-NEG-BIN","NamedPizza_Margherita_77",117,3,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Margherita_77> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Margherita_77> }","hasIngredient","FALSE",2,2
