"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"1hop-Thing_null_null-null-rdf:type-MC","Thing_null",233,7,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#null> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Person",2,3
"1hop-Thing_null_null-null-loves-RomanticMovie-BIN","Thing_null",233,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#loves> <http://www.example.com/genealogy.owl#RomanticMovie> }","loves","TRUE",2,2
"1hop-Thing_null_null-null-loves-ComedyMovie-NEG-BIN","Thing_null",233,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#loves> <http://www.example.com/genealogy.owl#ComedyMovie> }","loves","FALSE",2,2
"1hop-Thing_null_null-null-loves-MC","Thing_null",233,7,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#loves> ?x }","loves","RomanticMovie",2,2
"1hop-Thing_null_null-null-isCrazyAbout-RomanticMovie-BIN","Thing_null",233,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#isCrazyAbout> <http://www.example.com/genealogy.owl#RomanticMovie> }","isCrazyAbout","TRUE",1,1
"1hop-Thing_null_null-null-isCrazyAbout-ComedyMovie-NEG-BIN","Thing_null",233,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#isCrazyAbout> <http://www.example.com/genealogy.owl#ComedyMovie> }","isCrazyAbout","FALSE",1,1
"1hop-Thing_null_null-null-isCrazyAbout-MC","Thing_null",233,7,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#isCrazyAbout> ?x }","isCrazyAbout","RomanticMovie",1,1
"1hop-Thing_null_null-null-dislikes-Shopping-BIN","Thing_null",233,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#dislikes> <http://www.example.com/genealogy.owl#Shopping> }","dislikes","TRUE",1,1
"1hop-Thing_null_null-null-dislikes-ComedyMovie-NEG-BIN","Thing_null",233,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#dislikes> <http://www.example.com/genealogy.owl#ComedyMovie> }","dislikes","FALSE",1,1
"1hop-Thing_null_null-null-dislikes-MC","Thing_null",233,7,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#null> <http://www.example.com/genealogy.owl#dislikes> ?x }","dislikes","Shopping",1,1
"1hop-UGCourse_U0C0D0UGC0_U0C0D0UGC0-U0C0D0UGC0-isTaughtBy-U0C0D0AP0-BIN","UGCourse_U0C0D0UGC0",233,9,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC0> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AP0> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC0_U0C0D0UGC0-U0C0D0UGC0-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC0",233,9,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC0> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC0_U0C0D0UGC0-U0C0D0UGC0-isTaughtBy-MC","UGCourse_U0C0D0UGC0",233,9,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC0> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AP0; U0C0D0FP4",1,1
"1hop-UGCourse_U0C0D0UGC0_U0C0D0UGC0-U0C0D0UGC0-rdf:type-Course-BIN","UGCourse_U0C0D0UGC0",233,9,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC0> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC0_U0C0D0UGC0-U0C0D0UGC0-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC0",233,9,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC0> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC0_U0C0D0UGC0-U0C0D0UGC0-rdf:type-MC","UGCourse_U0C0D0UGC0",233,9,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC0> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC10_U0C0D0UGC10-U0C0D0UGC10-isTaughtBy-MC","UGCourse_U0C0D0UGC10",233,13,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC10> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AP4; U0C0D0AssocP2; U0C0D0PD1; U0C0D2L5",2,2
"1hop-UGCourse_U0C0D0UGC10_U0C0D0UGC10-U0C0D0UGC10-rdf:type-Course-BIN","UGCourse_U0C0D0UGC10",233,13,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC10> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC10_U0C0D0UGC10-U0C0D0UGC10-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC10",233,13,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC10> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC10_U0C0D0UGC10-U0C0D0UGC10-rdf:type-MC","UGCourse_U0C0D0UGC10",233,13,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC10> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC10_U0C0D0UGC10-U0C0D0UGC10-isTaughtBy-U0C0D0AP4-BIN","UGCourse_U0C0D0UGC10",233,13,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC10> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AP4> }","isTaughtBy","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC10_U0C0D0UGC10-U0C0D0UGC10-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC10",233,13,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC10> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC14_U0C0D0UGC14-U0C0D0UGC14-isTaughtBy-MC","UGCourse_U0C0D0UGC14",233,16,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC14> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AssocP6; U0C0D1L5; U0C0D2AP2",2,2
"1hop-UGCourse_U0C0D0UGC14_U0C0D0UGC14-U0C0D0UGC14-rdf:type-Course-BIN","UGCourse_U0C0D0UGC14",233,16,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC14> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC14_U0C0D0UGC14-U0C0D0UGC14-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC14",233,16,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC14> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC14_U0C0D0UGC14-U0C0D0UGC14-rdf:type-MC","UGCourse_U0C0D0UGC14",233,16,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC14> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC14_U0C0D0UGC14-U0C0D0UGC14-isTaughtBy-U0C0D0AssocP6-BIN","UGCourse_U0C0D0UGC14",233,16,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC14> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AssocP6> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC14_U0C0D0UGC14-U0C0D0UGC14-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC14",233,16,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC14> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC2_U0C0D0UGC2-U0C0D0UGC2-isTaughtBy-MC","UGCourse_U0C0D0UGC2",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC2> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AP2; U0C0D0FP1",2,2
"1hop-UGCourse_U0C0D0UGC2_U0C0D0UGC2-U0C0D0UGC2-rdf:type-Course-BIN","UGCourse_U0C0D0UGC2",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC2_U0C0D0UGC2-U0C0D0UGC2-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC2",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC2_U0C0D0UGC2-U0C0D0UGC2-rdf:type-MC","UGCourse_U0C0D0UGC2",233,12,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC2_U0C0D0UGC2-U0C0D0UGC2-isTaughtBy-U0C0D0AP2-BIN","UGCourse_U0C0D0UGC2",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC2> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AP2> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC2_U0C0D0UGC2-U0C0D0UGC2-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC2",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC2> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC20_U0C0D0UGC20-U0C0D0UGC20-rdf:type-Course-BIN","UGCourse_U0C0D0UGC20",233,13,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC20> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC20_U0C0D0UGC20-U0C0D0UGC20-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC20",233,13,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC20> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC20_U0C0D0UGC20-U0C0D0UGC20-rdf:type-MC","UGCourse_U0C0D0UGC20",233,13,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC20> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC20_U0C0D0UGC20-U0C0D0UGC20-isTaughtBy-U0C0D0AP4-BIN","UGCourse_U0C0D0UGC20",233,13,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC20> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AP4> }","isTaughtBy","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC20_U0C0D0UGC20-U0C0D0UGC20-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC20",233,13,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC20> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC20_U0C0D0UGC20-U0C0D0UGC20-isTaughtBy-MC","UGCourse_U0C0D0UGC20",233,13,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC20> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AP4; U0C0D0FP4",2,2
"1hop-UGCourse_U0C0D0UGC3_U0C0D0UGC3-U0C0D0UGC3-rdf:type-Course-BIN","UGCourse_U0C0D0UGC3",233,14,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC3> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC3_U0C0D0UGC3-U0C0D0UGC3-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC3",233,14,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC3> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC3_U0C0D0UGC3-U0C0D0UGC3-rdf:type-MC","UGCourse_U0C0D0UGC3",233,14,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC3> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC3_U0C0D0UGC3-U0C0D0UGC3-isTaughtBy-MC","UGCourse_U0C0D0UGC3",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC3> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AP3; U0C0D0AssocP7; U0C0D1L4",2,2
"1hop-UGCourse_U0C0D0UGC3_U0C0D0UGC3-U0C0D0UGC3-isTaughtBy-U0C0D0AP3-BIN","UGCourse_U0C0D0UGC3",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC3> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AP3> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC3_U0C0D0UGC3-U0C0D0UGC3-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC3",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC3> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC5_U0C0D0UGC5-U0C0D0UGC5-rdf:type-Course-BIN","UGCourse_U0C0D0UGC5",233,13,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC5> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC5_U0C0D0UGC5-U0C0D0UGC5-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC5",233,13,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC5> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC5_U0C0D0UGC5-U0C0D0UGC5-rdf:type-MC","UGCourse_U0C0D0UGC5",233,13,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC5> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC5_U0C0D0UGC5-U0C0D0UGC5-isTaughtBy-U0C0D0AP5-BIN","UGCourse_U0C0D0UGC5",233,13,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC5> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AP5> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC5_U0C0D0UGC5-U0C0D0UGC5-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC5",233,13,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC5> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC5_U0C0D0UGC5-U0C0D0UGC5-isTaughtBy-MC","UGCourse_U0C0D0UGC5",233,13,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC5> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AP5; U0C0D0FP7; U0C0D1L1",1,1
"1hop-UGCourse_U0C0D0UGC8_U0C0D0UGC8-U0C0D0UGC8-isTaughtBy-MC","UGCourse_U0C0D0UGC8",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC8> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AssocP0; U0C0D2AP0; U0C0D2VP1",2,2
"1hop-UGCourse_U0C0D0UGC8_U0C0D0UGC8-U0C0D0UGC8-rdf:type-Course-BIN","UGCourse_U0C0D0UGC8",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC8> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC8_U0C0D0UGC8-U0C0D0UGC8-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC8",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC8> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC8_U0C0D0UGC8-U0C0D0UGC8-rdf:type-MC","UGCourse_U0C0D0UGC8",233,12,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC8> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D0UGC8_U0C0D0UGC8-U0C0D0UGC8-isTaughtBy-U0C0D0AssocP0-BIN","UGCourse_U0C0D0UGC8",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC8> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AssocP0> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC8_U0C0D0UGC8-U0C0D0UGC8-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC8",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC8> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC9_U0C0D0UGC9-U0C0D0UGC9-isTaughtBy-MC","UGCourse_U0C0D0UGC9",233,9,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC9> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AssocP1; U0C0D0FP0",2,2
"1hop-UGCourse_U0C0D0UGC9_U0C0D0UGC9-U0C0D0UGC9-isTaughtBy-U0C0D0AssocP1-BIN","UGCourse_U0C0D0UGC9",233,9,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC9> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AssocP1> }","isTaughtBy","TRUE",1,1
"1hop-UGCourse_U0C0D0UGC9_U0C0D0UGC9-U0C0D0UGC9-isTaughtBy-U0C0D0-NEG-BIN","UGCourse_U0C0D0UGC9",233,9,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC9> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0> }","isTaughtBy","FALSE",1,1
"1hop-UGCourse_U0C0D0UGC9_U0C0D0UGC9-U0C0D0UGC9-rdf:type-Course-BIN","UGCourse_U0C0D0UGC9",233,9,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC9> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D0UGC9_U0C0D0UGC9-U0C0D0UGC9-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D0UGC9",233,9,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC9> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D0UGC9_U0C0D0UGC9-U0C0D0UGC9-rdf:type-MC","UGCourse_U0C0D0UGC9",233,9,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGC9> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D1UGC17_U0C0D1UGC17-U0C0D1UGC17-isTaughtBy-U0C0D0AssocP6-BIN","UGCourse_U0C0D1UGC17",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC17> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D0AssocP6> }","isTaughtBy","TRUE",2,2
"1hop-UGCourse_U0C0D1UGC17_U0C0D1UGC17-U0C0D1UGC17-isTaughtBy-U0C0D1-NEG-BIN","UGCourse_U0C0D1UGC17",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC17> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C0D1> }","isTaughtBy","FALSE",2,2
"1hop-UGCourse_U0C0D1UGC17_U0C0D1UGC17-U0C0D1UGC17-isTaughtBy-MC","UGCourse_U0C0D1UGC17",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC17> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D0AssocP6; U0C0D1AP4; U0C0D1FP3; U0C0D1FP4; U0C0D1PD4",2,2
"1hop-UGCourse_U0C0D1UGC17_U0C0D1UGC17-U0C0D1UGC17-rdf:type-Course-BIN","UGCourse_U0C0D1UGC17",233,14,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC17> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D1UGC17_U0C0D1UGC17-U0C0D1UGC17-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D1UGC17",233,14,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC17> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
"1hop-UGCourse_U0C0D1UGC17_U0C0D1UGC17-U0C0D1UGC17-rdf:type-MC","UGCourse_U0C0D1UGC17",233,14,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC17> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Course",2,2
"1hop-UGCourse_U0C0D1UGC3_U0C0D1UGC3-U0C0D1UGC3-isTaughtBy-MC","UGCourse_U0C0D1UGC3",233,10,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC3> <http://www.example.com/genealogy.owl#isTaughtBy> ?x }","isTaughtBy","U0C0D1AP3; U0C0D2L1",2,2
"1hop-UGCourse_U0C0D1UGC3_U0C0D1UGC3-U0C0D1UGC3-rdf:type-Course-BIN","UGCourse_U0C0D1UGC3",233,10,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC3> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }","rdf:type","TRUE",2,2
"1hop-UGCourse_U0C0D1UGC3_U0C0D1UGC3-U0C0D1UGC3-rdf:type-AeronauticalEngineering-NEG-BIN","UGCourse_U0C0D1UGC3",233,10,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGC3> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,2
