task,representation,dataset,hop,scope,tag_basis,tag,n_unique_questions,n_observations,n_clusters,answer_f1_mean,answer_f1_se_clustered,answer_f1_ci95_low,answer_f1_ci95_high,answer_exact_match_mean,answer_exact_match_se_clustered,answer_exact_match_ci95_low,answer_exact_match_ci95_high
OEQA,FS,FamilyOWL,2hop,all,any,H,73,219,73,0.7912589693411611,0.02534343119588303,0.7407377625979664,0.8417801760843558,0.7214611872146118,0.03792215373912022,0.6458647553663254,0.7970576190628983
OEQA,FS,OWL2Bench,1hop,all,any,H,164,492,164,0.20528455284552846,0.025726898939495826,0.15448358477865137,0.25608552091240555,0.19715447154471544,0.0255964518953072,0.14661108742302467,0.2476978556664062
OEQA,FS,OWL2Bench,2hop,all,any,H,201,603,201,0.3088446655610835,0.030122318701427567,0.24944657906671067,0.3682427520554563,0.28524046434494194,0.029498101258942675,0.22707326986813006,0.3434076588217538
OEQA,FS,Pizza100,1hop,all,any,H,111,333,111,0.3813813813813814,0.0419835012263983,0.2981799362304688,0.464582826532294,0.3813813813813814,0.0419835012263983,0.2981799362304688,0.464582826532294
OEQA,FS,Pizza100,2hop,all,any,H,112,336,112,0.3958333333333333,0.04301886730694968,0.3105885759527511,0.48107809071391555,0.3958333333333333,0.04301886730694968,0.3105885759527511,0.48107809071391555
OEQA,FS,Pizza250,1hop,all,any,H,132,396,132,0.3838383838383838,0.038189156915609,0.30829112184793994,0.4593856458288277,0.3838383838383838,0.038189156915609,0.30829112184793994,0.4593856458288277
OEQA,FS,Pizza250,2hop,all,any,H,140,420,140,0.4119047619047619,0.036803090175296455,0.3391385118182797,0.48467101199124407,0.4119047619047619,0.036803090175296455,0.3391385118182797,0.48467101199124407
OEQA,NL,FamilyOWL,1hop,all,any,H,73,219,73,0.5161405877209297,0.04109291306649839,0.4342233626748616,0.5980578127669979,0.2100456621004566,0.04288889742345623,0.1245482076724984,0.2955431165284148
OEQA,NL,FamilyOWL,2hop,all,any,H,73,219,73,0.21562362041814098,0.03609961637813856,0.14366035039785158,0.2875868904384304,0.0776255707762557,0.025616488096966265,0.026560035049125956,0.12869110650338544
OEQA,NL,OWL2Bench,1hop,all,any,H,164,492,164,0.05775437299827543,0.013161762394822156,0.0317648329182347,0.08374391307831616,0.03048780487804878,0.011465664220537831,0.007847422012515114,0.053128187743582446
OEQA,NL,OWL2Bench,2hop,all,any,H,201,603,201,0.16007922073339664,0.01689151726536379,0.12677090162641766,0.19338753984037563,0.07131011608623548,0.012194412243018067,0.0472640006348211,0.09535623153764987
OEQA,NL,Pizza100,1hop,all,any,H,111,333,111,0.15862290862290865,0.021738633020922882,0.11554204042202429,0.201703776823793,0.14414414414414414,0.02201167867354763,0.10052216354846341,0.18776612473982487
OEQA,NL,Pizza100,2hop,all,any,H,112,336,112,0.1420256991685563,0.012574408807701155,0.117108668685897,0.16694272965121562,0.0625,0.012348937049246231,0.0380297568585443,0.0869702431414557
OEQA,NL,Pizza250,1hop,all,any,H,132,396,132,0.1455357142857143,0.018831171254609008,0.10828316557135953,0.18278826300006906,0.13383838383838384,0.01892171534643418,0.09640671731208264,0.17127005036468504
OEQA,NL,Pizza250,2hop,all,any,H,140,420,140,0.15152752009894868,0.010548492167231298,0.1306712763590881,0.17238376383880927,0.02857142857142857,0.007914781269307928,0.01292249935165209,0.04422035779120505
BQA,AR,FamilyOWL,1hop,all,any,I,658,1974,329,0.5572441742654508,0.0055621826454645695,0.5463021215993172,0.5681862269315844,0.5572441742654508,0.0055621826454645695,0.5463021215993172,0.5681862269315844
BQA,AR,FamilyOWL,2hop,all,any,I,658,1974,329,0.5531914893617021,0.005308842495686818,0.5427478132211174,0.5636351655022869,0.5531914893617021,0.005308842495686818,0.5427478132211174,0.5636351655022869
BQA,AR,OWL2Bench,1hop,all,any,I,72,216,36,0.5138888888888888,0.0077862765358526105,0.4980819071619048,0.5296958706158729,0.5138888888888888,0.0077862765358526105,0.4980819071619048,0.5296958706158729
BQA,AR,OWL2Bench,2hop,all,any,I,64,192,32,0.515625,0.011494931776275082,0.49218093207687763,0.5390690679231224,0.515625,0.011494931776275082,0.49218093207687763,0.5390690679231224
BQA,AR,Pizza100,1hop,all,any,I,22,66,11,0.5909090909090909,0.026243194054073903,0.5324356106375536,0.6493825711806283,0.5909090909090909,0.026243194054073903,0.5324356106375536,0.6493825711806283
BQA,AR,Pizza100,2hop,all,any,I,16,48,8,0.4791666666666667,0.02083333333333333,0.42990366142515035,0.528429671908183,0.4791666666666667,0.02083333333333333,0.42990366142515035,0.528429671908183
BQA,AR,Pizza250,1hop,all,any,I,16,48,8,0.5416666666666666,0.027277236279499045,0.47716625224373665,0.6061670810895966,0.5416666666666666,0.027277236279499045,0.47716625224373665,0.6061670810895966
BQA,AR,Pizza250,2hop,all,any,I,14,42,7,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
BQA,FS,FamilyOWL,1hop,all,any,I,658,1974,329,0.9341438703140831,0.005479275629174372,0.9233649142228848,0.9449228264052814,0.9341438703140831,0.005479275629174372,0.9233649142228848,0.9449228264052814
BQA,FS,FamilyOWL,2hop,all,any,I,658,1974,329,0.8738601823708206,0.006625765545069186,0.8608258251465543,0.886894539595087,0.8738601823708206,0.006625765545069186,0.8608258251465543,0.886894539595087
BQA,FS,OWL2Bench,1hop,all,any,I,72,216,36,0.6574074074074074,0.029654420845482247,0.5972057325413217,0.7176090822734932,0.6574074074074074,0.029654420845482247,0.5972057325413217,0.7176090822734932
BQA,FS,OWL2Bench,2hop,all,any,I,64,192,32,0.671875,0.023046886865163093,0.6248705643409231,0.7188794356590769,0.671875,0.023046886865163093,0.6248705643409231,0.7188794356590769
BQA,FS,Pizza100,1hop,all,any,I,22,66,11,0.7424242424242424,0.04121657729919831,0.6505879851988825,0.8342604996496024,0.7424242424242424,0.04121657729919831,0.6505879851988825,0.8342604996496024
BQA,FS,Pizza100,2hop,all,any,I,16,48,8,0.7916666666666666,0.027277236279499045,0.7271662522437367,0.8561670810895966,0.7916666666666666,0.027277236279499045,0.7271662522437367,0.8561670810895966
BQA,FS,Pizza250,1hop,all,any,I,16,48,8,0.7708333333333334,0.0625,0.6230443176087843,0.9186223490578824,0.7708333333333334,0.0625,0.6230443176087843,0.9186223490578824
BQA,FS,Pizza250,2hop,all,any,I,14,42,7,0.7619047619047619,0.03367175148507369,0.6795129541471269,0.8442965696623969,0.7619047619047619,0.03367175148507369,0.6795129541471269,0.8442965696623969
BQA,NL,FamilyOWL,1hop,all,any,I,658,1974,329,0.7659574468085106,0.011605447062073516,0.7431269464345649,0.7887879471824564,0.7659574468085106,0.011605447062073516,0.7431269464345649,0.7887879471824564
BQA,NL,FamilyOWL,2hop,all,any,I,658,1974,329,0.6332320162107397,0.008915060800683945,0.615694105102695,0.6507699273187844,0.6332320162107397,0.008915060800683945,0.615694105102695,0.6507699273187844
BQA,NL,OWL2Bench,1hop,all,any,I,72,216,36,0.6898148148148148,0.01353155854370054,0.6623442905336646,0.7172853390959649,0.6898148148148148,0.01353155854370054,0.6623442905336646,0.7172853390959649
BQA,NL,OWL2Bench,2hop,all,any,I,64,192,32,0.671875,0.023046886865163093,0.6248705643409231,0.7188794356590769,0.671875,0.023046886865163093,0.6248705643409231,0.7188794356590769
BQA,NL,Pizza100,1hop,all,any,I,22,66,11,0.8333333333333334,0.022473328748774737,0.7832596364152078,0.883407030251459,0.8333333333333334,0.022473328748774737,0.7832596364152078,0.883407030251459
BQA,NL,Pizza100,2hop,all,any,I,16,48,8,0.7291666666666666,0.043842023400762604,0.625496754894325,0.8328365784390083,0.7291666666666666,0.043842023400762604,0.625496754894325,0.8328365784390083
BQA,NL,Pizza250,1hop,all,any,I,16,48,8,0.8125,0.020833333333333332,0.7632369947584836,0.8617630052415164,0.8125,0.020833333333333332,0.7632369947584836,0.8617630052415164
BQA,NL,Pizza250,2hop,all,any,I,14,42,7,0.6904761904761905,0.043470044246441755,0.5841088240397759,0.796843556912605,0.6904761904761905,0.043470044246441755,0.5841088240397759,0.796843556912605
OEQA,AR,FamilyOWL,1hop,all,any,I,343,1029,343,0.12529193083128942,0.01127084510068107,0.10312302782736918,0.14746083383520966,0.057337220602526724,0.00967631172992036,0.038304644583596455,0.07636979662145699
OEQA,AR,FamilyOWL,2hop,all,any,I,343,1029,343,0.02592966538832345,0.004705000660921169,0.0166752836313566,0.035184047145290304,0.009718172983479106,0.0033301854905290005,0.0031679490681367833,0.016268396898821428
OEQA,AR,OWL2Bench,1hop,all,any,I,43,129,43,0.42759320782576593,0.02704797671928765,0.3730081809103123,0.48217823474121957,0.015503875968992248,0.010831598930322043,0.0,0.03736292758254299
OEQA,AR,OWL2Bench,2hop,all,any,I,43,129,43,0.46409219548754427,0.03635477436113243,0.3907252905392498,0.5374591004358387,0.06201550387596899,0.022883696921120515,0.015834333826612923,0.10819667392532506
OEQA,AR,Pizza100,1hop,all,any,I,7,21,7,0.5714285714285714,0.061475926130276456,0.42100239922028526,0.7218547436368575,0.5714285714285714,0.061475926130276456,0.42100239922028526,0.7218547436368575
OEQA,AR,Pizza100,2hop,all,any,I,7,21,7,0.2540284043441938,0.08070957962405773,0.05653917746115844,0.4515176312272292,0.14285714285714285,0.06734350297014739,0.0,0.30764075837241295
OEQA,AR,Pizza250,1hop,all,any,I,7,21,7,0.5714285714285714,0.06147592613027646,0.42100239922028526,0.7218547436368575,0.5714285714285714,0.06147592613027646,0.42100239922028526,0.7218547436368575
OEQA,AR,Pizza250,2hop,all,any,I,9,27,9,0.17658665508127872,0.0789527252536982,0.0,0.35865196600194515,0.1111111111111111,0.07856742013183861,0.0,0.292287906827454
OEQA,FS,FamilyOWL,1hop,all,any,I,343,1029,343,0.6767550557638021,0.02010994776186498,0.6372003038916689,0.7163098076359353,0.6550048590864918,0.020589891262806224,0.6145060945139191,0.6955036236590644
OEQA,FS,FamilyOWL,2hop,all,any,I,343,1029,343,0.6134627708971733,0.020085511038540803,0.5739560842184012,0.6529694575759454,0.5500485908649174,0.021054729929028636,0.5086355236635798,0.5914616580662551
OEQA,FS,OWL2Bench,1hop,all,any,I,43,129,43,0.45613387473852585,0.032232219035355836,0.3910866232620379,0.5211811262150138,0.20155038759689922,0.040209147574036,0.12040504259181055,0.2826957326019879
OEQA,FS,OWL2Bench,2hop,all,any,I,43,129,43,0.544267704732821,0.0365662208269027,0.47047408354083,0.6180613259248121,0.23255813953488372,0.03767397806474145,0.1565289737300456,0.30858730533972184
OEQA,FS,Pizza100,1hop,all,any,I,7,21,7,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
OEQA,FS,Pizza100,2hop,all,any,I,7,21,7,0.7832770368644807,0.1190106359515485,0.49206850134233715,1.0,0.5714285714285714,0.20203050891044216,0.07707772488276116,1.0
OEQA,FS,Pizza250,1hop,all,any,I,7,21,7,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
OEQA,FS,Pizza250,2hop,all,any,I,9,27,9,0.9444444444444444,0.05555555555555555,0.8163331035997685,1.0,0.8888888888888888,0.1111111111111111,0.632666207199537,1.0
OEQA,NL,FamilyOWL,1hop,all,any,I,343,1029,343,0.3813095607261114,0.021548251061113886,0.3389257746470099,0.42369334680521287,0.26433430515063167,0.02194219433350022,0.22117566234015237,0.307492947961111
OEQA,NL,FamilyOWL,2hop,all,any,I,343,1029,343,0.17200724445622406,0.014545401892397234,0.14339753499565244,0.20061695391679568,0.09523809523809523,0.013129685585214462,0.06941299307312974,0.12106319740306072
OEQA,NL,OWL2Bench,1hop,all,any,I,43,129,43,0.6537590746893073,0.031507918216655544,0.5901735214423748,0.7173446279362398,0.3333333333333333,0.045736121277030126,0.2410341038262735,0.42563256284039314
OEQA,NL,OWL2Bench,2hop,all,any,I,43,129,43,0.6669619785898855,0.046277211939102246,0.573570783918132,0.760353173261639,0.3643410852713178,0.05850139634007392,0.24628048772808475,0.48240168281455087
OEQA,NL,Pizza100,1hop,all,any,I,7,21,7,0.5238095238095238,0.09912695235553012,0.2812546093228945,0.7663644382961532,0.5238095238095238,0.09912695235553012,0.2812546093228945,0.7663644382961532
OEQA,NL,Pizza100,2hop,all,any,I,7,21,7,0.24981271974989094,0.05506755301147416,0.11506727167256098,0.3845581678272209,0.09523809523809523,0.06147592613027646,0.0,0.2456642674463814
OEQA,NL,Pizza250,1hop,all,any,I,7,21,7,0.27552059812333785,0.06880955984255488,0.10714967067252135,0.44389152557415434,0.0,0.0,0.0,0.0
OEQA,NL,Pizza250,2hop,all,any,I,9,27,9,0.2070117125672681,0.04043158836311157,0.11377630260906019,0.30024712252547603,0.07407407407407407,0.04899539464934427,0.0,0.18705765674142202
BQA,AR,OWL2Bench,2hop,all,any,N,78,234,39,0.5,0.013690668280281783,0.47228469103334286,0.5277153089666572,0.5,0.013690668280281783,0.47228469103334286,0.5277153089666572
BQA,FS,OWL2Bench,2hop,all,any,N,78,234,39,0.5641025641025641,0.013153568616476333,0.5374745565607538,0.5907305716443744,0.5641025641025641,0.013153568616476333,0.5374745565607538,0.5907305716443744
BQA,NL,OWL2Bench,2hop,all,any,N,78,234,39,0.6538461538461539,0.007204506242936106,0.6392613934540866,0.6684309142382211,0.6538461538461539,0.007204506242936106,0.6392613934540866,0.6684309142382211
OEQA,AR,OWL2Bench,2hop,all,any,N,42,126,42,0.00031746031746031665,0.00031746031746031665,0.0,0.0009585844350607517,0.0,0.0,0.0,0.0
OEQA,FS,OWL2Bench,2hop,all,any,N,42,126,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,NL,OWL2Bench,2hop,all,any,N,42,126,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BQA,AR,FamilyOWL,1hop,all,any,R,212,636,106,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
BQA,AR,FamilyOWL,2hop,all,any,R,212,636,106,0.5094339622641509,0.006638976891971668,0.4962700974807615,0.5225978270475404,0.5094339622641509,0.006638976891971668,0.4962700974807615,0.5225978270475404
BQA,AR,OWL2Bench,1hop,all,any,R,232,696,116,0.5172413793103449,0.008507502824054639,0.5003896535608069,0.5340931050598828,0.5172413793103449,0.008507502824054639,0.5003896535608069,0.5340931050598828
BQA,AR,OWL2Bench,2hop,all,any,R,232,696,116,0.5258620689655172,0.00903549746143348,0.5079644874566163,0.5437596504744182,0.5258620689655172,0.00903549746143348,0.5079644874566163,0.5437596504744182
BQA,AR,Pizza100,1hop,all,any,R,98,294,49,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
BQA,AR,Pizza100,2hop,all,any,R,98,294,49,0.4897959183673469,0.008972330947474157,0.47175583790744785,0.5078359988272461,0.4897959183673469,0.008972330947474157,0.47175583790744785,0.5078359988272461
BQA,AR,Pizza250,1hop,all,any,R,128,384,64,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
BQA,AR,Pizza250,2hop,all,any,R,124,372,62,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
BQA,FS,FamilyOWL,1hop,all,any,R,212,636,106,0.8632075471698113,0.011989223850029217,0.8394351309997196,0.886979963339903,0.8632075471698113,0.011989223850029217,0.8394351309997196,0.886979963339903
BQA,FS,FamilyOWL,2hop,all,any,R,212,636,106,0.839622641509434,0.014116793508060542,0.811631647725458,0.86761363529341,0.839622641509434,0.014116793508060542,0.811631647725458,0.86761363529341
BQA,FS,OWL2Bench,1hop,all,any,R,232,696,116,0.9080459770114943,0.011054818426247899,0.8861485093076538,0.9299434447153347,0.9080459770114943,0.011054818426247899,0.8861485093076538,0.9299434447153347
BQA,FS,OWL2Bench,2hop,all,any,R,232,696,116,0.9008620689655172,0.012409668322809878,0.8762809043695526,0.9254432335614818,0.9008620689655172,0.012409668322809878,0.8762809043695526,0.9254432335614818
BQA,FS,Pizza100,1hop,all,any,R,98,294,49,0.5,0.004860098695998369,0.49022811663634147,0.5097718833636585,0.5,0.004860098695998369,0.49022811663634147,0.5097718833636585
BQA,FS,Pizza100,2hop,all,any,R,98,294,49,0.48639455782312924,0.011741675270526065,0.4627863374114726,0.5100027782347858,0.48639455782312924,0.011741675270526065,0.4627863374114726,0.5100027782347858
BQA,FS,Pizza250,1hop,all,any,R,128,384,64,0.5078125,0.004438375537741389,0.4989431142199991,0.516681885780001,0.5078125,0.004438375537741389,0.4989431142199991,0.516681885780001
BQA,FS,Pizza250,2hop,all,any,R,124,372,62,0.49193548387096775,0.005971389366270628,0.479994952858985,0.5038760148829505,0.49193548387096775,0.005971389366270628,0.479994952858985,0.5038760148829505
BQA,NL,FamilyOWL,1hop,all,any,R,212,636,106,0.6745283018867925,0.01437216847497782,0.6460309467178829,0.7030256570557021,0.6745283018867925,0.01437216847497782,0.6460309467178829,0.7030256570557021
BQA,NL,FamilyOWL,2hop,all,any,R,212,636,106,0.5770440251572327,0.011430246523978203,0.5543799577669077,0.5997080925475577,0.5770440251572327,0.011430246523978203,0.5543799577669077,0.5997080925475577
BQA,NL,OWL2Bench,1hop,all,any,R,232,696,116,0.6479885057471264,0.012706982272934266,0.622818419436691,0.6731585920575618,0.6479885057471264,0.012706982272934266,0.622818419436691,0.6731585920575618
BQA,NL,OWL2Bench,2hop,all,any,R,232,696,116,0.6767241379310345,0.016615212064903667,0.6438126005764426,0.7096356752856263,0.6767241379310345,0.016615212064903667,0.6438126005764426,0.7096356752856263
BQA,NL,Pizza100,1hop,all,any,R,98,294,49,0.6224489795918368,0.011679930713172628,0.5989649049332891,0.6459330542503844,0.6224489795918368,0.011679930713172628,0.5989649049332891,0.6459330542503844
BQA,NL,Pizza100,2hop,all,any,R,98,294,49,0.6020408163265306,0.015227183694516203,0.5714245115296074,0.6326571211234538,0.6020408163265306,0.015227183694516203,0.5714245115296074,0.6326571211234538
BQA,NL,Pizza250,1hop,all,any,R,128,384,64,0.6119791666666666,0.01177030656216992,0.5884580858655846,0.6355002474677487,0.6119791666666666,0.01177030656216992,0.5884580858655846,0.6355002474677487
BQA,NL,Pizza250,2hop,all,any,R,124,372,62,0.5806451612903226,0.013133268709150984,0.5543835674314282,0.606906755149217,0.5806451612903226,0.013133268709150984,0.5543835674314282,0.606906755149217
OEQA,AR,FamilyOWL,1hop,all,any,R,127,381,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,AR,FamilyOWL,2hop,all,any,R,127,381,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,AR,OWL2Bench,1hop,all,any,R,112,336,112,0.030116213151927435,0.012777240402859935,0.004797258323025903,0.05543516798082897,0.008928571428571428,0.008928571428571432,0.0,0.026621131759205992
OEQA,AR,OWL2Bench,2hop,all,any,R,127,381,127,0.03365639901072972,0.012479158310689107,0.008960511576578897,0.05835228644488054,0.010498687664041995,0.007394175456942404,0.0,0.02513154351911983
OEQA,AR,Pizza100,1hop,all,any,R,3,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,AR,Pizza100,2hop,all,any,R,1,3,1,0.0,,,,0.0,,,
OEQA,AR,Pizza250,1hop,all,any,R,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,AR,Pizza250,2hop,all,any,R,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,FS,FamilyOWL,1hop,all,any,R,127,381,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,FS,FamilyOWL,2hop,all,any,R,127,381,127,0.0017497812773403323,0.0017497812773403319,0.0,0.005212546985069804,0.0,0.0,0.0,0.0
OEQA,FS,OWL2Bench,1hop,all,any,R,112,336,112,0.01984126984126984,0.008114687984528817,0.003761473887448078,0.035921065795091606,0.0,0.0,0.0,0.0
OEQA,FS,OWL2Bench,2hop,all,any,R,127,381,127,0.029396325459317585,0.0098128691568574,0.009976945876944227,0.04881570504169094,0.0026246719160104987,0.002624671916010499,0.0,0.007818820477604708
OEQA,FS,Pizza100,1hop,all,any,R,3,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,FS,Pizza100,2hop,all,any,R,1,3,1,0.0,,,,0.0,,,
OEQA,FS,Pizza250,1hop,all,any,R,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,FS,Pizza250,2hop,all,any,R,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,NL,FamilyOWL,1hop,all,any,R,127,381,127,0.23934508186476686,0.01614803303778641,0.20738859920338934,0.2713015645261444,0.010498687664041995,0.005186475170915242,0.0002348057729669173,0.020762569555117072
OEQA,NL,FamilyOWL,2hop,all,any,R,127,381,127,0.13725159355080616,0.012793932907584205,0.1119327764431538,0.1625704106584585,0.0,0.0,0.0,0.0
OEQA,NL,OWL2Bench,1hop,all,any,R,112,336,112,0.048526077097505664,0.013508392192964827,0.02175829618698852,0.07529385800802281,0.005952380952380952,0.005952380952380952,0.0,0.017747421172803993
OEQA,NL,OWL2Bench,2hop,all,any,R,127,381,127,0.24148685959709584,0.024208642227031757,0.19357866831625353,0.28939505087793815,0.09973753280839895,0.01911648200686837,0.0619065769037678,0.1375684887130301
OEQA,NL,Pizza100,1hop,all,any,R,3,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,NL,Pizza100,2hop,all,any,R,1,3,1,0.0,,,,0.0,,,
OEQA,NL,Pizza250,1hop,all,any,R,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEQA,NL,Pizza250,2hop,all,any,R,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BQA,AR,OWL2Bench,1hop,all,any,S,18,54,9,0.7407407407407407,0.02928034870526277,0.6732201355461849,0.8082613459352965,0.7407407407407407,0.02928034870526277,0.6732201355461849,0.8082613459352965
BQA,AR,OWL2Bench,2hop,all,any,S,22,66,11,0.7272727272727273,0.0464536658083512,0.6237675096689448,0.8307779448765098,0.7272727272727273,0.0464536658083512,0.6237675096689448,0.8307779448765098
BQA,FS,OWL2Bench,1hop,all,any,S,18,54,9,0.9814814814814815,0.018518518518518517,0.9387777011999229,1.0,0.9814814814814815,0.018518518518518517,0.9387777011999229,1.0
BQA,FS,OWL2Bench,2hop,all,any,S,22,66,11,0.9696969696969697,0.020327890704543543,0.9244036066396794,1.0,0.9696969696969697,0.020327890704543543,0.9244036066396794,1.0
BQA,NL,OWL2Bench,1hop,all,any,S,18,54,9,0.9074074074074074,0.02928034870526277,0.8398868022128516,0.9749280126019633,0.9074074074074074,0.02928034870526277,0.8398868022128516,0.9749280126019633
BQA,NL,OWL2Bench,2hop,all,any,S,22,66,11,0.7424242424242424,0.06098367211363063,0.6065441532523712,0.8783043315961137,0.7424242424242424,0.06098367211363063,0.6065441532523712,0.8783043315961137
OEQA,AR,OWL2Bench,1hop,all,any,S,8,24,8,0.8819444444444443,0.047463784578990816,0.769710428356587,0.9941784605323016,0.75,0.10446386175466811,0.5029822190798758,0.9970177809201242
OEQA,AR,OWL2Bench,2hop,all,any,S,8,24,8,0.37777777777777777,0.11047436597654167,0.11654741281031056,0.639008142745245,0.25,0.08333333333333333,0.05294797903393464,0.44705202096606533
OEQA,FS,OWL2Bench,1hop,all,any,S,8,24,8,0.7638888888888888,0.05327667294483155,0.6379095759993629,0.8898682017784147,0.7083333333333334,0.07552724726458047,0.5297397727954616,0.8869268938712052
OEQA,FS,OWL2Bench,2hop,all,any,S,8,24,8,0.6722222222222222,0.060202480217501214,0.529865977493884,0.8145784669505604,0.5,0.0890870806374748,0.28934252862102516,0.7106574713789748
OEQA,NL,OWL2Bench,1hop,all,any,S,8,24,8,0.9722222222222222,0.018184824186332698,0.9292219459402689,1.0,0.9166666666666666,0.0545544725589981,0.7876658378208067,1.0
OEQA,NL,OWL2Bench,2hop,all,any,S,8,24,8,0.46388888888888885,0.1124081047370785,0.19808595835201126,0.7296918194257664,0.25,0.137292411841319,0.0,0.5746449665996473
OEQA,AR,OWL2Bench,2hop,all,any,T,1,3,1,0.0,,,,0.0,,,
OEQA,FS,OWL2Bench,2hop,all,any,T,1,3,1,0.4444444444444444,,,,0.0,,,
OEQA,NL,OWL2Bench,2hop,all,any,T,1,3,1,0.48888888888888893,,,,0.0,,,
