scope,tag_basis,task,outcome,term,term_family,reference_groups,effect,standard_error_clustered,ci95_low,ci95_high,p_value,p_value_holm_focal
all,any,OEQA,answer_exact_match,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.4475387734389718,0.013352750443576951,0.42135735307710487,0.47372019380083874,1.2637791449622277e-209,
all,any,OEQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.09393023344796486,0.005760839265143628,-0.10522580547825215,-0.08263466141767757,2.410824206023653e-57,
all,any,OEQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.08235451663476726,0.0054668089881040926,-0.09307356847059593,-0.07163546479893858,1.680246231993483e-49,
all,any,OEQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.18041392709576337,0.011591374555596801,0.15768612647563643,0.2031417277158903,1.3386318289062945e-52,
all,any,OEQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.3933016966463234,0.012901468590837588,0.3680051276817905,0.41859826561085633,3.7192822884812016e-178,
all,any,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.10957090251996396,0.011139921649992227,0.08772828868926774,0.13141351635066018,1.7130945047103535e-22,
all,any,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.046957407529354206,0.01755732372016794,0.01253186541430544,0.08138294964440297,0.0075240412355524035,
all,any,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.02247724740051125,0.015562115355256053,-0.008036187682207038,0.05299068248322954,0.14874253913565316,
all,any,OEQA,answer_exact_match,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.1871861257543927,0.008064078974814716,-0.2029977776206549,-0.17137447388813049,8.40849046606186e-110,
all,any,OEQA,answer_exact_match,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.2971604253820319,0.013653688414058777,-0.3239319102059979,-0.27038894055806595,1.1469294243272362e-97,1.6057011940581306e-96
all,any,OEQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.11022027768159194,0.014005211245197567,-0.1376810112897487,-0.08275954407343519,4.904937271281682e-15,4.414443544153514e-14
all,any,OEQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.014997047265370066,0.017119455604791767,-0.01856994445287738,0.04856403898361751,0.3810869864937442,1.0
all,any,OEQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.11670834104953862,0.009547560467184302,0.09798795118844172,0.1354287309106355,1.4251332819203873e-33,1.4251332819203872e-32
all,any,OEQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.12603436089705625,0.00852982071926122,0.10930950538462773,0.14275921640948477,9.447863245775509e-48,1.039264957035306e-46
all,any,OEQA,answer_exact_match,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.06646129031707947,0.01655660274824345,-0.09892466766752768,-0.03399791296663125,6.110403333737814e-05,0.0003055201666868907
all,any,OEQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.3210834354876092,0.017319670226000516,-0.35504299824825036,-0.28712387272696804,9.595768441900044e-73,1.2474498974470057e-71
all,any,OEQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.05680997312821329,0.019609124622559183,0.01836136009969564,0.09525858615673094,0.003793203675409553,0.015172814701638213
all,any,OEQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.03754613771112594,0.009232251219535236,-0.05564828461234971,-0.019443990809902174,4.8873872709590884e-05,0.0002932432362575453
all,any,OEQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.006774132948409832,0.008881313483279222,-0.010639912394068758,0.024188178290888422,0.4456781465180867,1.0
all,any,OEQA,answer_exact_match,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.2099326067111279,0.012137000373673781,-0.23373024376410997,-0.18613496965814583,5.509326534338891e-64,6.611191841206669e-63
all,any,OEQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.06334908086242971,0.010506418193822835,-0.0839495520831257,-0.04274860964173373,1.8437838610868628e-09,1.290648702760804e-08
all,any,OEQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.4448034831996939,0.010578210082564416,-0.46554472044651,-0.42406224595287784,1.7332352062798004e-304,2.5998528094197006e-303
all,any,OEQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.05055953844494465,0.006625960641732267,0.0375676787082246,0.0635513981816647,3.115366183797715e-14,2.492292947038172e-13
all,any,OEQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.005637658982133517,0.006329312760481939,-0.006772548089744885,0.01804786605401192,0.3731493275129194,1.0
all,any,OEQA,answer_exact_match,gold_answer_set_size_centered,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.0004978571448227009,0.000877573028238534,-0.0022185594411501027,0.001222845151504701,0.5705448989131446,
exclude_confirmed_defective_ar,every,BQA,answer_f1,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,1.0628091490428995,0.006655169006138159,1.049760018973013,1.075858279112786,0.0,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.007769729413261619,0.0034815157747915197,0.0009433434651789979,0.014596115361344239,0.025707435230993444,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.01800192938668313,0.004321827181158536,0.009527901909019662,0.026475956864346596,3.195978492424774e-05,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.03341208274390775,0.005585387466755705,-0.0443636374643344,-0.022460528023481096,2.4625469799601958e-09,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.08014984243171772,0.007432943727938807,0.06557568970643565,0.09472399515699978,1.2582841760363108e-26,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.05922529076521442,0.00528469456228685,-0.06958726153700098,-0.048863319993427856,1.3736955498435687e-28,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.08843989426654318,0.006992863618252831,-0.10215115942470776,-0.0747286291083786,9.237912484980125e-36,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.09460250584916471,0.006767744226402037,-0.10787236790805332,-0.0813326437902761,4.5316857121035954e-43,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.10226746860121802,0.0035546661408740496,-0.10923728421138591,-0.09529765299105013,4.784286353384038e-161,
exclude_confirmed_defective_ar,every,BQA,answer_f1,"C(bqa_label, Treatment(reference=""FALSE""))[T.TRUE]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.42197170645444027,0.005490330884103364,-0.4327368788741492,-0.41120653403473134,0.0,
exclude_confirmed_defective_ar,every,BQA,answer_f1,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.10584214794153889,0.008979745332271794,-0.12344919364198567,-0.0882351022410921,2.2071740002947225e-31,2.869326200383139e-30
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.036940223895366976,0.008812939694517925,-0.05422020525508356,-0.01966024253565039,2.84971337493429e-05,0.00019947993624540032
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.030028784985356268,0.010660696528647363,-0.05093175762355705,-0.009125812347155485,0.0048824111064595275,0.029294466638757163
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.008259747099124644,0.00633263346347622,-0.02067646524311194,0.004156971044862651,0.19222585456437594,0.5766775636931278
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.053983642685542156,0.008408859613795654,0.037495961795901075,0.07047132357518324,1.5789545179303406e-10,1.4210590661373067e-09
exclude_confirmed_defective_ar,every,BQA,answer_f1,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.055796724021298975,0.009150546882754965,-0.07373866905282775,-0.03785477898977021,1.2134218827071603e-09,9.707375061657283e-09
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.11437857847133137,0.00899107439712686,-0.1320078376483597,-0.09674931929430305,3.7604847156754445e-36,5.264678601945622e-35
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.07593173313323286,0.010977825033075974,0.054406950425394354,0.09745651584107136,5.6165401239606575e-12,5.616540123960658e-11
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.06457009001599028,0.0057170100283984735,-0.07577972382132432,-0.05336045621065623,5.305213372721092e-29,5.835734709993201e-28
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.0048702791082109315,0.007171376834104666,-0.018931564253951462,0.009191006037529597,0.49710921838867717,0.9942184367773543
exclude_confirmed_defective_ar,every,BQA,answer_f1,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.15224335915331866,0.009383592304611787,-0.17064224825631977,-0.13384447005031755,8.074382188421187e-57,1.211157328263178e-55
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.02160996362590912,0.009173384034455046,-0.039596686628167885,-0.00362324062365035,0.01855033001632896,0.0927516500816448
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.15423529479344666,0.01336941402142232,0.12802120130268796,0.18044938828420537,3.679126703542166e-30,4.414952044250599e-29
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.004950570427617831,0.007743217967209767,-0.02013309371446604,0.010231952859230377,0.522648541225193,0.9942184367773543
exclude_confirmed_defective_ar,every,BQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.01626938420967971,0.00885744147659033,-0.03363662248835192,0.001097854068992498,0.0663372133343258,0.2653488533373032
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,1.0628091490428995,0.006655169006138159,1.049760018973013,1.075858279112786,0.0,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.007769729413261619,0.0034815157747915197,0.0009433434651789979,0.014596115361344239,0.025707435230993444,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.01800192938668313,0.004321827181158536,0.009527901909019662,0.026475956864346596,3.195978492424774e-05,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.03341208274390775,0.005585387466755705,-0.0443636374643344,-0.022460528023481096,2.4625469799601958e-09,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.08014984243171772,0.007432943727938807,0.06557568970643565,0.09472399515699978,1.2582841760363108e-26,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.05922529076521442,0.00528469456228685,-0.06958726153700098,-0.048863319993427856,1.3736955498435687e-28,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.08843989426654318,0.006992863618252831,-0.10215115942470776,-0.0747286291083786,9.237912484980125e-36,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.09460250584916471,0.006767744226402037,-0.10787236790805332,-0.0813326437902761,4.5316857121035954e-43,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.10226746860121802,0.0035546661408740496,-0.10923728421138591,-0.09529765299105013,4.784286353384038e-161,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"C(bqa_label, Treatment(reference=""FALSE""))[T.TRUE]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.42197170645444027,0.005490330884103364,-0.4327368788741492,-0.41120653403473134,0.0,
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.10584214794153889,0.008979745332271794,-0.12344919364198567,-0.0882351022410921,2.2071740002947225e-31,2.869326200383139e-30
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.036940223895366976,0.008812939694517925,-0.05422020525508356,-0.01966024253565039,2.84971337493429e-05,0.00019947993624540032
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.030028784985356268,0.010660696528647363,-0.05093175762355705,-0.009125812347155485,0.0048824111064595275,0.029294466638757163
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.008259747099124644,0.00633263346347622,-0.02067646524311194,0.004156971044862651,0.19222585456437594,0.5766775636931278
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.053983642685542156,0.008408859613795654,0.037495961795901075,0.07047132357518324,1.5789545179303406e-10,1.4210590661373067e-09
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.055796724021298975,0.009150546882754965,-0.07373866905282775,-0.03785477898977021,1.2134218827071603e-09,9.707375061657283e-09
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.11437857847133137,0.00899107439712686,-0.1320078376483597,-0.09674931929430305,3.7604847156754445e-36,5.264678601945622e-35
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.07593173313323286,0.010977825033075974,0.054406950425394354,0.09745651584107136,5.6165401239606575e-12,5.616540123960658e-11
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.06457009001599028,0.0057170100283984735,-0.07577972382132432,-0.05336045621065623,5.305213372721092e-29,5.835734709993201e-28
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.0048702791082109315,0.007171376834104666,-0.018931564253951462,0.009191006037529597,0.49710921838867717,0.9942184367773543
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.15224335915331866,0.009383592304611787,-0.17064224825631977,-0.13384447005031755,8.074382188421187e-57,1.211157328263178e-55
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.02160996362590912,0.009173384034455046,-0.039596686628167885,-0.00362324062365035,0.01855033001632896,0.0927516500816448
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.15423529479344666,0.01336941402142232,0.12802120130268796,0.18044938828420537,3.679126703542166e-30,4.414952044250599e-29
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.004950570427617831,0.007743217967209767,-0.02013309371446604,0.010231952859230377,0.522648541225193,0.9942184367773543
exclude_confirmed_defective_ar,every,BQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.01626938420967971,0.00885744147659033,-0.03363662248835192,0.001097854068992498,0.0663372133343258,0.2653488533373032
exclude_confirmed_defective_ar,every,OEQA,answer_f1,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.5374441614545937,0.013733859615460389,0.5105154808578406,0.5643728420513469,3.1157212185797e-271,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.08578537382614004,0.005366332543257336,-0.09630741636039339,-0.0752633312918867,2.8149667937306196e-55,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.05886452183183794,0.0047849549125864735,-0.06824662752671884,-0.049482416136957044,5.688870340977792e-34,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.12952082390368347,0.010643678124681234,0.10865122012008743,0.1503904276872795,2.715008350609237e-33,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.316536214366734,0.012095579142483217,0.2928197940391217,0.34025263469434636,3.2851215104715496e-136,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.008894833835109526,0.011418372929168669,-0.013493753652566462,0.03128342132278551,0.43604490940189455,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.005167915617675555,0.019496393762880187,-0.04339549148703396,0.03305966025168286,0.7909734001346925,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.011371514109393407,0.019320681926844083,-0.04925456279978177,0.026511534580994953,0.5561959230894653,
