"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"1hop-NamedPizza_Mushroom_41_Mushroom_41-Mushroom_41-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_41",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_41> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Mushroom_41_Mushroom_41-Mushroom_41-hasIngredient-Mushroom_41-NEG-BIN","NamedPizza_Mushroom_41",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_41> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Mushroom_41> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-hasTopping-MC","NamedPizza_Mushroom_51",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-rdf:type-MC","NamedPizza_Mushroom_51",117,4,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-rdf:type-Food-BIN","NamedPizza_Mushroom_51",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-rdf:type-American-NEG-BIN","NamedPizza_Mushroom_51",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-hasIngredient-MC","NamedPizza_Mushroom_51",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_51",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-hasTopping-Mushroom_51-NEG-BIN","NamedPizza_Mushroom_51",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Mushroom_51> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_51",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Mushroom_51_Mushroom_51-Mushroom_51-hasIngredient-Mushroom_51-NEG-BIN","NamedPizza_Mushroom_51",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_51> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Mushroom_51> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_52",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-hasTopping-Mushroom_52-NEG-BIN","NamedPizza_Mushroom_52",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Mushroom_52> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-hasTopping-MC","NamedPizza_Mushroom_52",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-hasIngredient-MC","NamedPizza_Mushroom_52",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-rdf:type-MC","NamedPizza_Mushroom_52",117,4,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_52",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-hasIngredient-Mushroom_52-NEG-BIN","NamedPizza_Mushroom_52",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Mushroom_52> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-rdf:type-Food-BIN","NamedPizza_Mushroom_52",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Mushroom_52_Mushroom_52-Mushroom_52-rdf:type-American-NEG-BIN","NamedPizza_Mushroom_52",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_52> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-rdf:type-MC","NamedPizza_Mushroom_63",117,4,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-rdf:type-Food-BIN","NamedPizza_Mushroom_63",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-rdf:type-American-NEG-BIN","NamedPizza_Mushroom_63",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-hasIngredient-MC","NamedPizza_Mushroom_63",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-hasTopping-MC","NamedPizza_Mushroom_63",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_63",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-hasIngredient-Mushroom_63-NEG-BIN","NamedPizza_Mushroom_63",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Mushroom_63> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_63",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Mushroom_63_Mushroom_63-Mushroom_63-hasTopping-Mushroom_63-NEG-BIN","NamedPizza_Mushroom_63",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_63> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Mushroom_63> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-hasTopping-MC","NamedPizza_Mushroom_7",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-hasIngredient-MC","NamedPizza_Mushroom_7",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-rdf:type-MC","NamedPizza_Mushroom_7",117,4,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-rdf:type-Food-BIN","NamedPizza_Mushroom_7",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-rdf:type-American-NEG-BIN","NamedPizza_Mushroom_7",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_7",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-hasTopping-Mushroom_7-NEG-BIN","NamedPizza_Mushroom_7",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Mushroom_7> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_7",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Mushroom_7_Mushroom_7-Mushroom_7-hasIngredient-Mushroom_7-NEG-BIN","NamedPizza_Mushroom_7",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_7> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Mushroom_7> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-hasIngredient-MC","NamedPizza_Mushroom_93",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-hasTopping-MC","NamedPizza_Mushroom_93",117,4,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-rdf:type-MC","NamedPizza_Mushroom_93",117,4,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-hasTopping-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_93",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-hasTopping-Mushroom_93-NEG-BIN","NamedPizza_Mushroom_93",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Mushroom_93> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-hasIngredient-MozzarellaTopping_dynamic_1-BIN","NamedPizza_Mushroom_93",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-hasIngredient-Mushroom_93-NEG-BIN","NamedPizza_Mushroom_93",117,4,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Mushroom_93> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-rdf:type-Food-BIN","NamedPizza_Mushroom_93",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Mushroom_93_Mushroom_93-Mushroom_93-rdf:type-American-NEG-BIN","NamedPizza_Mushroom_93",117,4,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Mushroom_93> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-hasTopping-MC","NamedPizza_Napoletana_2",117,6,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-rdf:type-MC","NamedPizza_Napoletana_2",117,6,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Napoletana_2",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-hasIngredient-Napoletana_2-NEG-BIN","NamedPizza_Napoletana_2",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Napoletana_2> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-hasIngredient-MC","NamedPizza_Napoletana_2",117,6,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Napoletana_2",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-hasTopping-Napoletana_2-NEG-BIN","NamedPizza_Napoletana_2",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Napoletana_2> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-rdf:type-Food-BIN","NamedPizza_Napoletana_2",117,6,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Napoletana_2_Napoletana_2-Napoletana_2-rdf:type-American-NEG-BIN","NamedPizza_Napoletana_2",117,6,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-rdf:type-MC","NamedPizza_Napoletana_21",117,6,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-hasTopping-MC","NamedPizza_Napoletana_21",117,6,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-hasIngredient-MC","NamedPizza_Napoletana_21",117,6,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-rdf:type-Food-BIN","NamedPizza_Napoletana_21",117,6,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-rdf:type-American-NEG-BIN","NamedPizza_Napoletana_21",117,6,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Napoletana_21",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-hasTopping-Napoletana_21-NEG-BIN","NamedPizza_Napoletana_21",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Napoletana_21> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Napoletana_21",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Napoletana_21_Napoletana_21-Napoletana_21-hasIngredient-Napoletana_21-NEG-BIN","NamedPizza_Napoletana_21",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_21> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Napoletana_21> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-hasTopping-MC","NamedPizza_Napoletana_25",117,6,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Napoletana_25",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-hasIngredient-Napoletana_25-NEG-BIN","NamedPizza_Napoletana_25",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Napoletana_25> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-hasIngredient-MC","NamedPizza_Napoletana_25",117,6,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Napoletana_25",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-hasTopping-Napoletana_25-NEG-BIN","NamedPizza_Napoletana_25",117,6,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Napoletana_25> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Napoletana_25_Napoletana_25-Napoletana_25-rdf:type-MC","NamedPizza_Napoletana_25",117,6,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Napoletana_25> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
