input_hash,representation,task_id,dataset,hop,task_group,gold_answer,gold_semantics_compatible,classification,duplicate_group_size
8420ed597dacbabd83e6e03129eb6f3999b8171506cdb6568a6b85d105bfa421,NL,5813,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8420ed597dacbabd83e6e03129eb6f3999b8171506cdb6568a6b85d105bfa421,NL,5815,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8420ed597dacbabd83e6e03129eb6f3999b8171506cdb6568a6b85d105bfa421,NL,5821,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
849a27d5190e50953c6f63779cb1400bffe80376d73ce64a0de50012db83ddbc,NL,3995,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
849a27d5190e50953c6f63779cb1400bffe80376d73ce64a0de50012db83ddbc,NL,4003,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
849a27d5190e50953c6f63779cb1400bffe80376d73ce64a0de50012db83ddbc,NL,5031,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
853c0c8c3a015379ac664d60cd182824b5a01214367dad4e7efb48e5a50a0520,NL,4078,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
853c0c8c3a015379ac664d60cd182824b5a01214367dad4e7efb48e5a50a0520,NL,5162,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
85569d0982e490e02f3015f9938bc006292f6983b567d98e4e5463c6236655be,NL,6436,OWL2Bench,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
85569d0982e490e02f3015f9938bc006292f6983b567d98e4e5463c6236655be,NL,6452,OWL2Bench,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
856a764be8bcd73836829ded529fea67d7e93439fcefed7e668504405593450c,NL,3824,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
856a764be8bcd73836829ded529fea67d7e93439fcefed7e668504405593450c,NL,3828,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
857c473b4f32ccc8b113ec6b4d637b781827fed0becc5d3a5b89efe33809711c,NL,4022,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
857c473b4f32ccc8b113ec6b4d637b781827fed0becc5d3a5b89efe33809711c,NL,5060,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
861d2ca213383fcd6d3ed55bb935dd4480cd3fc630f0a314b35135086cc2d2f5,NL,4148,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
861d2ca213383fcd6d3ed55bb935dd4480cd3fc630f0a314b35135086cc2d2f5,NL,4150,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
861d2ca213383fcd6d3ed55bb935dd4480cd3fc630f0a314b35135086cc2d2f5,NL,5248,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
861d2ca213383fcd6d3ed55bb935dd4480cd3fc630f0a314b35135086cc2d2f5,NL,5254,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
86924e5e65ba7ce881beb074300f3f4747007ac645ed93b000edc1222e2c6efc,NL,4887,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
86924e5e65ba7ce881beb074300f3f4747007ac645ed93b000edc1222e2c6efc,NL,4897,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
86924e5e65ba7ce881beb074300f3f4747007ac645ed93b000edc1222e2c6efc,NL,4899,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
86accd2ae744ae6c595e6dab3957cc9db63576cbda155509285728c08e010f40,NL,4693,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
86accd2ae744ae6c595e6dab3957cc9db63576cbda155509285728c08e010f40,NL,5911,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
86accd2ae744ae6c595e6dab3957cc9db63576cbda155509285728c08e010f40,NL,5918,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
86accd2ae744ae6c595e6dab3957cc9db63576cbda155509285728c08e010f40,NL,5920,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
86bd05d32aeb66007b67e04b197bb5ea5ac25ebbaece28ac4899a0c107de9577,NL,4006,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
86bd05d32aeb66007b67e04b197bb5ea5ac25ebbaece28ac4899a0c107de9577,NL,4012,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
86bd05d32aeb66007b67e04b197bb5ea5ac25ebbaece28ac4899a0c107de9577,NL,4020,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
86bd05d32aeb66007b67e04b197bb5ea5ac25ebbaece28ac4899a0c107de9577,NL,5050,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
86bd05d32aeb66007b67e04b197bb5ea5ac25ebbaece28ac4899a0c107de9577,NL,5056,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
86bd05d32aeb66007b67e04b197bb5ea5ac25ebbaece28ac4899a0c107de9577,NL,5058,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
873ae1f88230669739145469426fa2383ae400c83ba8700305ce8875c7dc893b,NL,4298,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
873ae1f88230669739145469426fa2383ae400c83ba8700305ce8875c7dc893b,NL,4302,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
873ae1f88230669739145469426fa2383ae400c83ba8700305ce8875c7dc893b,NL,4308,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
873ae1f88230669739145469426fa2383ae400c83ba8700305ce8875c7dc893b,NL,4312,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
873ae1f88230669739145469426fa2383ae400c83ba8700305ce8875c7dc893b,NL,5415,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
873ae1f88230669739145469426fa2383ae400c83ba8700305ce8875c7dc893b,NL,5417,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
87ee8301a93c1e91374c075ce85e3d32548b19ad6ce22c9633689901c3becd9a,NL,4323,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
87ee8301a93c1e91374c075ce85e3d32548b19ad6ce22c9633689901c3becd9a,NL,4327,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
87ee8301a93c1e91374c075ce85e3d32548b19ad6ce22c9633689901c3becd9a,NL,5424,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
87ee8301a93c1e91374c075ce85e3d32548b19ad6ce22c9633689901c3becd9a,NL,5432,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
8800cc01baa2af5f32c9dfee3f1d1dc685b5498ea3c9dfbcb9aea93aa7d0fcef,NL,3841,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8800cc01baa2af5f32c9dfee3f1d1dc685b5498ea3c9dfbcb9aea93aa7d0fcef,NL,3849,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8800cc01baa2af5f32c9dfee3f1d1dc685b5498ea3c9dfbcb9aea93aa7d0fcef,NL,3853,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8800cc01baa2af5f32c9dfee3f1d1dc685b5498ea3c9dfbcb9aea93aa7d0fcef,NL,4857,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8860cf43e9eeb56542f8cf43dd60c9bde8fdd23749a1d5a11326171400f4cae6,NL,5795,Pizza250,2hop,OEQA,HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8860cf43e9eeb56542f8cf43dd60c9bde8fdd23749a1d5a11326171400f4cae6,NL,5797,Pizza250,2hop,OEQA,HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8860cf43e9eeb56542f8cf43dd60c9bde8fdd23749a1d5a11326171400f4cae6,NL,5799,Pizza250,2hop,OEQA,HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8860cf43e9eeb56542f8cf43dd60c9bde8fdd23749a1d5a11326171400f4cae6,NL,5800,Pizza250,2hop,OEQA,HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8860cf43e9eeb56542f8cf43dd60c9bde8fdd23749a1d5a11326171400f4cae6,NL,5801,Pizza250,2hop,OEQA,HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
8860cf43e9eeb56542f8cf43dd60c9bde8fdd23749a1d5a11326171400f4cae6,NL,5802,Pizza250,2hop,OEQA,HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
887b0a1a81b7bbe9708513bed25d95a7b9fbe969360788daadbdc1e819026ef1,NL,3977,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
887b0a1a81b7bbe9708513bed25d95a7b9fbe969360788daadbdc1e819026ef1,NL,3981,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
887b0a1a81b7bbe9708513bed25d95a7b9fbe969360788daadbdc1e819026ef1,NL,5015,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
887b0a1a81b7bbe9708513bed25d95a7b9fbe969360788daadbdc1e819026ef1,NL,5017,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
887b0a1a81b7bbe9708513bed25d95a7b9fbe969360788daadbdc1e819026ef1,NL,5019,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
887b0a1a81b7bbe9708513bed25d95a7b9fbe969360788daadbdc1e819026ef1,NL,5023,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,6
8881451c4bca2c0b077b4bcd65af6d520bc06e0d25c5f0c389abf70cbe5e0e71,NL,4380,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
8881451c4bca2c0b077b4bcd65af6d520bc06e0d25c5f0c389abf70cbe5e0e71,NL,4392,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
8881451c4bca2c0b077b4bcd65af6d520bc06e0d25c5f0c389abf70cbe5e0e71,NL,5513,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
8881451c4bca2c0b077b4bcd65af6d520bc06e0d25c5f0c389abf70cbe5e0e71,NL,5517,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
8881451c4bca2c0b077b4bcd65af6d520bc06e0d25c5f0c389abf70cbe5e0e71,NL,5523,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
888e46d03b67182bf0041772e85628459caf6f4461e84a9c2b096fa30188042d,NL,4600,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,5
888e46d03b67182bf0041772e85628459caf6f4461e84a9c2b096fa30188042d,NL,4606,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,5
888e46d03b67182bf0041772e85628459caf6f4461e84a9c2b096fa30188042d,NL,4608,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,5
888e46d03b67182bf0041772e85628459caf6f4461e84a9c2b096fa30188042d,NL,4612,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,5
888e46d03b67182bf0041772e85628459caf6f4461e84a9c2b096fa30188042d,NL,5809,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,5
896ab461f88a48946805656aee0a6a2746399c73272aa1029ac083fd59eee216,NL,4524,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
896ab461f88a48946805656aee0a6a2746399c73272aa1029ac083fd59eee216,NL,4526,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
896ab461f88a48946805656aee0a6a2746399c73272aa1029ac083fd59eee216,NL,5687,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
896ab461f88a48946805656aee0a6a2746399c73272aa1029ac083fd59eee216,NL,5699,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
898ed73b7912cf2103c94a0923b0b057342136e5ca0eb86a554e3968a945b8f7,NL,3874,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
898ed73b7912cf2103c94a0923b0b057342136e5ca0eb86a554e3968a945b8f7,NL,3876,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
898ed73b7912cf2103c94a0923b0b057342136e5ca0eb86a554e3968a945b8f7,NL,4882,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
898ed73b7912cf2103c94a0923b0b057342136e5ca0eb86a554e3968a945b8f7,NL,4886,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
898ed73b7912cf2103c94a0923b0b057342136e5ca0eb86a554e3968a945b8f7,NL,4894,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
89fdbb53b45e738f4f466f1bbffd5ea3959efb0bdfb463da63afc2ef42eb7ab7,NL,4530,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
89fdbb53b45e738f4f466f1bbffd5ea3959efb0bdfb463da63afc2ef42eb7ab7,NL,5691,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
89fdbb53b45e738f4f466f1bbffd5ea3959efb0bdfb463da63afc2ef42eb7ab7,NL,5695,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
89fdbb53b45e738f4f466f1bbffd5ea3959efb0bdfb463da63afc2ef42eb7ab7,NL,5701,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
89fdbb53b45e738f4f466f1bbffd5ea3959efb0bdfb463da63afc2ef42eb7ab7,NL,5703,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
8ab033f2f4da992fa2f9fa9d14c41d0d2a48bee90c3f0ea3fc6cd49344a5282d,NL,4700,Pizza100,2hop,OEQA,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8ab033f2f4da992fa2f9fa9d14c41d0d2a48bee90c3f0ea3fc6cd49344a5282d,NL,5925,Pizza250,2hop,OEQA,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8ab033f2f4da992fa2f9fa9d14c41d0d2a48bee90c3f0ea3fc6cd49344a5282d,NL,5929,Pizza250,2hop,OEQA,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8ab033f2f4da992fa2f9fa9d14c41d0d2a48bee90c3f0ea3fc6cd49344a5282d,NL,5931,Pizza250,2hop,OEQA,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8bcc90dc0c84efddd734b3767d046e56273510295a5f41f5e3da333f0dc1a070,NL,4447,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8bcc90dc0c84efddd734b3767d046e56273510295a5f41f5e3da333f0dc1a070,NL,4453,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8bcc90dc0c84efddd734b3767d046e56273510295a5f41f5e3da333f0dc1a070,NL,5576,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8bcc90dc0c84efddd734b3767d046e56273510295a5f41f5e3da333f0dc1a070,NL,5580,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8bcc90dc0c84efddd734b3767d046e56273510295a5f41f5e3da333f0dc1a070,NL,5584,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8bee7ba9b72c98cae793bdfcea58fbb6744bdc1029ef0dee2f032005acd104f9,NL,4027,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
8bee7ba9b72c98cae793bdfcea58fbb6744bdc1029ef0dee2f032005acd104f9,NL,4029,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
8bee7ba9b72c98cae793bdfcea58fbb6744bdc1029ef0dee2f032005acd104f9,NL,4033,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
8bee7ba9b72c98cae793bdfcea58fbb6744bdc1029ef0dee2f032005acd104f9,NL,5067,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
8bee7ba9b72c98cae793bdfcea58fbb6744bdc1029ef0dee2f032005acd104f9,NL,5071,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
8bee7ba9b72c98cae793bdfcea58fbb6744bdc1029ef0dee2f032005acd104f9,NL,5087,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
8c57ce942eb1c41cfd182cd5ecbc4cdfcca73160722755ae130c71ed02801e70,NL,4550,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8c57ce942eb1c41cfd182cd5ecbc4cdfcca73160722755ae130c71ed02801e70,NL,4562,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8c57ce942eb1c41cfd182cd5ecbc4cdfcca73160722755ae130c71ed02801e70,NL,5731,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8c57ce942eb1c41cfd182cd5ecbc4cdfcca73160722755ae130c71ed02801e70,NL,5739,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8caecc09864c5ec0931bea646f6aa127d4ac949349d5ec1a8ac093c2d23e5fa7,NL,5033,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
8caecc09864c5ec0931bea646f6aa127d4ac949349d5ec1a8ac093c2d23e5fa7,NL,5043,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
8cf1a7225861b4fd6a93b1bc168a4346c503a2865a30f92d6b8fabb39d2316d8,NL,4486,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
8cf1a7225861b4fd6a93b1bc168a4346c503a2865a30f92d6b8fabb39d2316d8,NL,4498,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
8cf1a7225861b4fd6a93b1bc168a4346c503a2865a30f92d6b8fabb39d2316d8,NL,5653,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
8d5e489a4604b5a5db651f84cd7c1e13f60939f4b4a38928d83b563a438d5f17,NL,4535,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
8d5e489a4604b5a5db651f84cd7c1e13f60939f4b4a38928d83b563a438d5f17,NL,5720,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
8d5e489a4604b5a5db651f84cd7c1e13f60939f4b4a38928d83b563a438d5f17,NL,5724,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
8d5f0f1ea8ba9ec1d1c03540d3c6d16b440fc0166c0b7205a389bb4a2487fd2e,NL,4528,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d5f0f1ea8ba9ec1d1c03540d3c6d16b440fc0166c0b7205a389bb4a2487fd2e,NL,5693,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d5f0f1ea8ba9ec1d1c03540d3c6d16b440fc0166c0b7205a389bb4a2487fd2e,NL,5697,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d5f0f1ea8ba9ec1d1c03540d3c6d16b440fc0166c0b7205a389bb4a2487fd2e,NL,5707,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d9146787e023dcc82e76a01965c45fd14529c3517a2daa1b71768225bdf5c68,NL,4963,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d9146787e023dcc82e76a01965c45fd14529c3517a2daa1b71768225bdf5c68,NL,4971,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d9146787e023dcc82e76a01965c45fd14529c3517a2daa1b71768225bdf5c68,NL,4975,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8d9146787e023dcc82e76a01965c45fd14529c3517a2daa1b71768225bdf5c68,NL,4977,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8e43a9e2a9c9e5eb7161a5a4550d187f1365892a483cc190765d96da3db2ae5a,NL,4459,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
8e43a9e2a9c9e5eb7161a5a4550d187f1365892a483cc190765d96da3db2ae5a,NL,5596,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
8e43a9e2a9c9e5eb7161a5a4550d187f1365892a483cc190765d96da3db2ae5a,NL,5600,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
8ea7d290784c8b4b9ab8434699e912a548bf479f910add9da8f68fcf725f139f,NL,4206,Pizza100,1hop,OEQA,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
8ea7d290784c8b4b9ab8434699e912a548bf479f910add9da8f68fcf725f139f,NL,4210,Pizza100,1hop,OEQA,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
8ed848805fef931d8ee474fef4b5c86a5324df19fb9f83b7b8de0791cff0a425,NL,4676,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8ed848805fef931d8ee474fef4b5c86a5324df19fb9f83b7b8de0791cff0a425,NL,5885,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8ed848805fef931d8ee474fef4b5c86a5324df19fb9f83b7b8de0791cff0a425,NL,5886,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8ed848805fef931d8ee474fef4b5c86a5324df19fb9f83b7b8de0791cff0a425,NL,5887,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
8f3200de3bffdc07d4992339fd765d90146688850fa68fa68a56a53836762b19,NL,3939,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8f3200de3bffdc07d4992339fd765d90146688850fa68fa68a56a53836762b19,NL,3941,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8f3200de3bffdc07d4992339fd765d90146688850fa68fa68a56a53836762b19,NL,4951,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8f3200de3bffdc07d4992339fd765d90146688850fa68fa68a56a53836762b19,NL,4955,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
8f458d078e21983901bf0f80fb103580fa0809bbd5502c2db5bbfc8e929961c6,NL,4389,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8f458d078e21983901bf0f80fb103580fa0809bbd5502c2db5bbfc8e929961c6,NL,4391,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8f458d078e21983901bf0f80fb103580fa0809bbd5502c2db5bbfc8e929961c6,NL,5512,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8f458d078e21983901bf0f80fb103580fa0809bbd5502c2db5bbfc8e929961c6,NL,5516,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
8f458d078e21983901bf0f80fb103580fa0809bbd5502c2db5bbfc8e929961c6,NL,5526,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
