"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"2hop-NamedPizza_FruttiDiMare_214_FruttiDiMare_214-FruttiDiMare_214-rdf:type-MC","NamedPizza_FruttiDiMare_214",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_214> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_FruttiDiMare_214_FruttiDiMare_214-FruttiDiMare_214-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_214",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_214> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_214_FruttiDiMare_214-FruttiDiMare_214-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_214",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_214> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_214_FruttiDiMare_214-FruttiDiMare_214-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_214",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_214> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_214_FruttiDiMare_214-FruttiDiMare_214-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_214",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_214> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-hasTopping-MC","NamedPizza_FruttiDiMare_240",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-rdf:type-MC","NamedPizza_FruttiDiMare_240",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_240",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_240",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-hasIngredient-MC","NamedPizza_FruttiDiMare_240",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_240",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_240",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_240",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_240_FruttiDiMare_240-FruttiDiMare_240-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_240",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_240> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_244",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_244",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-rdf:type-MC","NamedPizza_FruttiDiMare_244",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-hasTopping-MC","NamedPizza_FruttiDiMare_244",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_244",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_244",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-hasIngredient-MC","NamedPizza_FruttiDiMare_244",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_244",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_244_FruttiDiMare_244-FruttiDiMare_244-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_244",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_244> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_26",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_26",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-hasIngredient-MC","NamedPizza_FruttiDiMare_26",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-rdf:type-MC","NamedPizza_FruttiDiMare_26",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-hasTopping-MC","NamedPizza_FruttiDiMare_26",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_26",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_26",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_26",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_26_FruttiDiMare_26-FruttiDiMare_26-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_26",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_28",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_28",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-hasIngredient-MC","NamedPizza_FruttiDiMare_28",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-rdf:type-MC","NamedPizza_FruttiDiMare_28",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-hasTopping-MC","NamedPizza_FruttiDiMare_28",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_28",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_28",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_28",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_28_FruttiDiMare_28-FruttiDiMare_28-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_28",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_28> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-rdf:type-MC","NamedPizza_FruttiDiMare_32",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-hasIngredient-MC","NamedPizza_FruttiDiMare_32",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_32",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_32",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-hasTopping-MC","NamedPizza_FruttiDiMare_32",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_32",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_32",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_32",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_32_FruttiDiMare_32-FruttiDiMare_32-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_32",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_37",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_37",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-rdf:type-MC","NamedPizza_FruttiDiMare_37",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-hasIngredient-MC","NamedPizza_FruttiDiMare_37",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_37",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_37",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-hasTopping-MC","NamedPizza_FruttiDiMare_37",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_37",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_37_FruttiDiMare_37-FruttiDiMare_37-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_37",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_37> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_38",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_38",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-hasTopping-MC","NamedPizza_FruttiDiMare_38",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-rdf:type-MC","NamedPizza_FruttiDiMare_38",117,253,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_FruttiDiMare_38",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_FruttiDiMare_38",117,253,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-hasIngredient-MC","NamedPizza_FruttiDiMare_38",117,253,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MixedSeafoodTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-rdf:type-Food-BIN","NamedPizza_FruttiDiMare_38",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FruttiDiMare_38_FruttiDiMare_38-FruttiDiMare_38-rdf:type-American-NEG-BIN","NamedPizza_FruttiDiMare_38",117,253,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_38> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
